season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,8,CIN,REG,NYJ,21,34,223,2,0,1,-6,0,0,216,152,11,3.18590041,-8.001695799,0,23,181,3,0,0,12,12.15586739,0,21,33,223,2,0,0,216,152,11,6.399961093,0,0,43,1,39,3,4,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,15,1,0,0,5,114,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,NA,NA,26,0,0,5,5,0,0,1,0,0,0,0,0
2025,8,CLE,REG,NE,21,35,156,2,2,1,-11,0,0,195,88,7,-19.84580293,-5.33765148,0,16,68,0,0,0,4,1.350315963,0,21,33,156,2,0,0,195,88,7,-16.99213275,0,0,39,2,32,11,52,2,6,37,8,1,7,3,0,0,0,0,0,0,1,1,0,5,31,3,1,7,6,131,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,47,NA,0,47,0,1,1,0,0,1,0,0,0,0,0
2025,8,DAL,REG,DEN,22,35,246,1,2,2,-15,0,0,262,78,12,1.349316128,-1.364927207,0,31,108,2,1,0,8,2.505654406,0,22,35,246,1,0,0,262,78,12,4.829498374,0,0,32,1,29,3,5,0,0,0,1,1,7,2,0,0,0,0,1,1,0,0,0,9,80,5,0,0,3,86,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,NA,NA,24,0,0,3,3,0,0,1,0,0,0,0,0
2025,8,DEN,REG,DAL,19,29,247,4,1,0,0,0,0,299,81,15,14.09282814,8.968410944,0,28,179,2,0,0,8,6.416155813,0,19,27,247,4,0,0,299,81,15,15.50212091,0,0,29,2,50,3,17,1,2,15,8,2,36,12,0,0,0,0,0,0,0,0,0,7,42,3,2,26,4,119,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,NA,NA,42,0,0,5,5,0,0,1,0,0,0,0,0
2025,8,GB,REG,PIT,29,37,360,3,0,0,0,0,0,194,245,17,22.35200752,13.54097094,1,26,94,1,0,0,5,-3.378317658,0,29,35,360,3,1,0,194,245,17,24.11525417,1,0,39,0,22,5,23,1,3,17,5,0,0,5,0,1,0,0,1,1,1,1,0,5,47,4,4,17,5,119,2,4,2,0,28,0.5,0,2,0,0,0,0,0,0,0,1,1,0,28;25,57;44,NA,53,101,0,3,3,0,0,1,0,0,0,0,0
2025,8,HOU,REG,SF,30,39,318,2,1,0,0,0,0,338,146,16,19.18803211,8.515917784,0,36,157,0,0,0,7,-1.796132014,0,30,38,318,2,0,0,338,146,16,19.69389627,0,0,25,1,19,4,24,1,2,18,6,1,0,5,0,0,0,0,0,0,0,0,0,8,55,3,2,11,3,70,4,4,0,0,37,1,0,0,4,0,0,0,0,0,0,0,0,0,33;34;37;30,NA,NA,134,0,0,2,2,0,0,1,0,0,0,0,0
2025,8,IND,REG,TEN,21,31,272,3,0,3,-16,0,0,267,110,14,11.72661074,7.135976957,0,18,164,2,0,0,7,8.113839975,0,21,28,272,3,0,0,267,110,14,16.69311507,0,0,43,1,25,8,33,0,4,31,7,1,0,4,0,0,0,0,0,0,0,0,0,3,32,2,2,33,2,42,1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,NA,NA,43,0,0,5,5,0,0,1,0,0,0,0,0
2025,8,KC,REG,WAS,25,34,299,3,2,3,-15,0,0,219,173,16,13.72870366,10.90321997,0,30,148,1,1,0,10,2.822226378,0,25,32,299,3,1,0,219,173,16,15.17752413,0,0,28,0,36,3,15,1,2,13,4,2,10,3,0,0,0,0,2,2,0,0,0,9,95,4,2,13,2,46,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,4,4,0,0,1,0,0,0,0,0
2025,8,LAC,REG,MIN,18,25,227,3,1,2,-15,0,0,206,75,13,11.60753154,9.111668666,0,43,207,1,0,0,14,2.650265365,0,18,24,227,3,0,0,206,75,13,15.53892964,0,0,32,1,13,7,30,1,5,27,8,1,15,7,0,0,0,0,0,0,0,0,0,8,46,2,1,0,3,75,3,4,1,0,45,0.75,0,0,1,2,0,0,0,0,0,1,0,0,43;34;45,49,NA,122,49,0,4,4,0,0,1,0,0,0,0,0
2025,8,MIA,REG,ATL,21,27,205,4,0,1,-8,0,0,101,148,10,6.220961128,2.262939237,0,37,141,0,0,0,11,3.051628098,0,21,27,205,4,0,0,101,148,10,8.17340358,0,0,30,1,27,4,10,0,1,5,4,0,0,2,0,0,0,0,0,0,1,1,0,4,54,5,2,9,2,57,2,2,0,0,36,1,0,0,2,0,0,0,0,0,0,0,0,0,34;36,NA,NA,70,0,0,4,4,0,0,1,0,0,0,0,0
2025,8,MIN,REG,LAC,18,31,157,1,1,5,-27,1,0,108,126,9,-12.75077083,-11.79180592,0,11,34,0,0,0,1,-7.188393683,0,18,30,157,1,0,0,108,126,9,-4.033300279,0,0,46,1,33,10,30,0,2,15,8,1,0,2,0,0,0,0,1,1,0,0,0,8,66,3,0,0,5,135,1,2,1,0,54,0.5,0,0,0,0,1,0,0,0,0,0,1,0,54,53,NA,54,53,0,1,1,0,0,1,0,0,0,0,0
2025,8,NE,REG,CLE,18,24,282,3,1,6,-37,1,0,277,80,11,6.421182739,18.71400748,0,35,177,0,1,1,10,-6.168739236,0,18,23,282,3,0,0,277,80,11,15.05168801,0,0,27,1,33,7,23,0,1,11,2,2,33,8,0,0,1,0,1,1,0,0,0,7,54,4,1,8,2,55,3,3,0,0,42,1,0,0,2,1,0,0,0,0,0,0,0,0,36;32;42,NA,NA,110,0,0,3,3,0,0,1,0,0,0,0,0
2025,8,NO,REG,TB,32,51,264,0,2,5,-37,0,0,419,97,13,-22.08289609,-6.08038646,0,15,48,0,1,1,5,-6.294308312,0,32,50,264,0,1,1,419,97,13,-18.35149114,0,0,34,0,32,2,17,2,3,28,4,0,0,4,0,0,0,0,0,0,1,1,0,8,40,6,1,8,6,142,1,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,48,NA,NA,48,0,0,0,0,0,0,NA,0,0,0,0,0
2025,8,NYG,REG,PHI,14,24,193,1,0,5,-15,0,0,235,72,9,3.37211063,1.818129962,0,21,68,1,0,0,5,1.04487466,0,14,22,193,1,0,0,235,72,9,9.91994849,0,0,33,0,28,3,22,0,4,28,5,0,0,4,0,0,0,0,0,0,0,0,0,7,54,3,0,0,5,145,2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,47;34,NA,NA,81,0,0,2,2,0,0,1,0,0,0,0,0
2025,8,NYJ,REG,CIN,22,33,248,2,0,0,0,0,0,184,152,13,16.24267912,5.570480724,1,37,254,2,0,0,11,5.550307312,1,22,30,248,2,0,0,184,152,13,19.24150729,1,0,30,0,30,3,13,0,1,6,2,0,0,7,0,0,0,0,0,0,0,0,0,4,25,3,3,38,6,150,3,3,0,0,46,1,0,2,0,1,0,0,0,0,0,0,0,0,46;25;24,NA,NA,95,0,0,2,2,0,0,1,0,0,0,0,0
2025,8,PHI,REG,NYG,15,20,179,4,0,4,-28,0,0,147,87,10,8.026514688,9.823632687,0,33,276,1,0,0,12,12.97686763,0,15,20,179,4,0,0,147,87,10,13.97165153,0,0,35,0,14,7,19,0,5,15,6,0,0,4,0,0,0,0,0,0,0,0,0,5,30,1,1,17,3,99,1,2,1,0,40,0.5,0,0,0,1,0,0,0,0,0,0,1,0,40,58,NA,40,58,0,5,5,0,0,1,0,0,0,0,0
2025,8,PIT,REG,GB,24,36,219,2,0,3,-17,0,0,240,88,10,-4.052352931,4.962281417,0,18,93,0,0,0,5,-1.250774166,0,24,32,219,2,1,1,240,88,10,-0.692738033,0,0,41,0,32,1,1,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,6,65,3,2,21,6,123,4,4,0,0,56,1,0,0,0,1,3,0,0,0,0,0,0,0,56;50;48;56,NA,NA,210,0,0,1,1,0,0,1,0,0,0,0,0
2025,8,SF,REG,HOU,19,32,193,2,1,2,-18,0,0,319,64,10,-2.791569479,-2.346623809,1,10,48,0,0,0,3,0.989112641,0,19,31,193,2,0,0,319,64,10,0.856345459,1,0,45,1,45,3,8,0,0,0,2,1,26,2,0,1,0,0,1,1,0,0,0,4,30,5,0,0,5,151,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,1,0,0,1,0,0,0,0,0
2025,8,TB,REG,NO,15,24,152,0,0,3,-28,1,1,162,86,8,-1.770362464,-9.64493975,0,29,88,1,1,0,5,-6.514835262,0,15,24,152,0,0,0,162,86,8,5.13405949,0,0,41,0,32,5,32,2,5,37,8,2,3,7,1,0,0,0,0,0,2,2,0,4,25,0,1,8,2,50,3,3,0,0,55,1,0,0,0,0,3,0,0,0,0,0,0,0,55;52;54,NA,NA,161,0,0,2,2,0,0,1,0,0,0,0,0
2025,8,TEN,REG,IND,22,38,259,1,1,4,-31,0,0,328,101,13,-7.90335976,-7.154050953,0,25,113,1,0,0,5,2.595340423,0,22,37,259,1,0,0,328,101,13,-0.185575614,0,0,35,0,12,5,27,0,3,16,5,0,0,4,0,0,0,0,0,0,0,0,0,3,34,3,0,0,7,175,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,58,NA,0,58,0,2,2,0,0,1,0,0,0,0,0
2025,8,WAS,REG,KC,21,30,213,1,2,2,-13,0,0,162,122,9,-7.404169347,1.125034392,0,20,60,0,1,0,4,-2.010681564,0,21,30,213,1,0,0,162,122,9,-3.093144073,0,0,47,1,23,4,9,2,3,15,7,2,1,3,0,0,0,0,0,0,0,0,0,3,35,0,1,14,3,67,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,1,0,0,1,0,0,0,0,0
2025,9,ARI,REG,DAL,21,31,261,2,0,5,-40,0,0,248,127,14,7.010368498,7.376096372,0,29,119,1,1,0,9,0.128873957,0,21,29,261,2,0,0,248,127,14,16.80953587,0,0,42,1,27,6,42,4,5,40,9,1,0,6,0,0,0,0,1,2,2,2,0,2,10,1,1,5,4,102,2,2,0,0,48,1,0,0,1,1,0,0,0,0,0,0,0,0,48;34,NA,NA,82,0,0,3,3,0,0,1,0,0,0,0,0
2025,9,ATL,REG,NE,22,37,221,3,0,1,-4,1,0,304,53,13,3.742431711,4.721757945,0,16,71,0,0,0,3,0.022524551,0,22,34,221,3,0,0,304,53,13,7.531137428,0,0,47,0,20,7,46,2,6,38,6,1,17,3,0,0,0,0,1,1,1,1,0,5,40,6,2,28,5,120,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,NA,NA,38,0,0,2,3,1,0,0.666666667,0,0,0,0,0
2025,9,BAL,REG,MIA,18,23,204,4,0,2,-16,0,0,207,91,11,10.40170849,18.10441989,0,31,150,0,0,0,7,-0.944566053,0,18,23,204,4,0,0,207,91,11,13.56246486,0,0,40,1,25,3,5,2,2,16,5,1,9,4,0,0,0,0,0,0,2,2,0,5,56,3,1,17,3,77,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,4,4,0,0,1,0,0,0,0,0
2025,9,BUF,REG,KC,23,26,273,1,0,3,-10,0,0,133,169,13,9.603388036,18.44246614,0,35,141,3,0,0,9,4.973165787,0,23,25,273,1,0,0,133,169,13,15.05459545,0,0,27,0,28,5,20,0,3,24,15,1,0,5,0,0,0,0,0,0,0,0,0,4,40,6,2,14,4,105,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,52,NA,0,52,0,4,4,0,0,1,0,0,0,0,0
2025,9,CAR,REG,GB,11,20,102,0,1,1,0,1,0,125,23,6,-3.305482862,-11.49736517,0,33,163,2,0,0,11,8.415791934,0,11,19,102,0,0,0,125,23,6,-2.890069265,0,0,36,1,39,4,18,1,1,8,6,1,36,4,0,0,0,0,1,1,1,1,0,5,39,3,0,0,3,70,1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,NA,NA,49,0,0,1,2,1,0,0.5,1,1,0,0,49
2025,9,CHI,REG,CIN,22,37,302,4,0,2,-9,0,0,295,190,17,18.81840436,-0.147023885,0,37,283,2,0,0,11,16.07329742,0,22,34,302,4,0,0,295,190,17,23.22102963,0,0,38,1,27,4,23,1,3,21,5,2,6,7,0,0,0,0,0,0,1,1,0,7,43,5,0,0,6,134,2,3,0,1,36,0.666666667,0,1,1,0,0,0,0,0,0,0,0,0,24;36,NA,47,60,0,47,5,5,0,0,1,0,0,0,0,0
2025,9,CIN,REG,CHI,31,47,470,4,2,3,-21,1,1,427,183,22,16.73174532,2.815685405,1,15,46,0,0,0,3,-1.725247763,0,31,45,470,4,0,0,427,183,22,28.40480896,1,1,37,0,48,2,9,0,2,9,7,0,0,6,0,0,0,0,0,0,0,0,0,7,49,7,2,12,8,297,2,3,1,0,41,0.666666667,0,0,1,1,0,0,0,0,0,0,1,0,41;33,54,NA,74,54,0,4,4,0,0,1,0,0,0,0,0
2025,9,DAL,REG,ARI,24,39,250,1,1,5,-40,0,0,400,91,14,-4.502678794,-0.485124439,0,21,123,0,0,0,8,3.38213453,0,24,36,250,1,4,2,400,89,14,-2.321660907,0,1,39,1,33,8,46,0,5,40,11,0,0,2,0,0,0,0,2,2,0,0,0,6,55,6,1,6,6,151,1,2,1,0,26,0.5,0,1,0,0,0,0,0,0,0,0,0,1,26,68,NA,26,68,0,2,2,0,0,1,0,0,0,0,0
2025,9,DEN,REG,HOU,18,37,173,2,1,1,-2,0,0,441,92,9,-3.500159671,-10.22874345,1,23,100,0,0,0,6,-2.07991121,0,18,34,173,2,0,0,441,92,9,-1.017183117,1,0,43,0,34,4,25,0,4,25,7,0,0,7,0,1,0,0,0,0,0,0,0,4,41,6,4,30,3,76,1,2,0,1,34,0.5,0,0,1,0,0,0,0,0,0,0,0,0,34,NA,51,34,0,51,1,1,0,0,1,1,1,0,0,34
2025,9,DET,REG,MIN,25,37,284,2,0,5,-44,0,0,249,141,11,4.128809606,-2.515587459,0,20,65,1,1,1,3,-4.567611918,0,25,36,284,2,0,0,249,141,11,14.93261123,0,0,35,1,25,7,34,0,5,27,9,1,0,3,0,0,0,0,0,0,0,0,0,10,76,4,2,15,6,170,1,2,0,1,41,0.5,0,0,0,1,0,0,0,0,0,0,0,0,41,NA,45,41,0,45,3,3,0,0,1,0,0,0,0,0
2025,9,GB,REG,CAR,26,37,273,0,1,1,-8,0,0,325,101,13,5.899998472,9.100836005,0,25,104,1,1,1,7,-3.220953201,0,26,35,273,0,0,0,325,101,13,8.62631054,0,0,25,0,46,1,2,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,7,42,5,2,6,3,68,2,3,1,0,49,0.666666667,0,1,0,1,0,0,0,0,0,1,0,0,49;27,43,NA,76,43,0,1,1,0,0,1,0,0,0,0,0
2025,9,HOU,REG,DEN,23,40,216,0,0,4,-25,0,0,331,69,11,-2.592175113,-11.83663423,0,28,77,0,0,0,3,-8.171892869,0,23,39,216,0,0,0,331,69,11,3.130128856,0,0,28,0,36,4,16,0,1,2,4,1,0,7,0,0,0,0,0,0,1,1,0,4,29,6,4,62,3,85,5,6,1,0,41,0.833333333,0,1,1,3,0,0,0,0,0,0,1,0,23;41;38;40;41,51,NA,183,51,0,0,0,0,0,NA,0,0,0,0,0
2025,9,IND,REG,PIT,31,50,342,1,3,5,-29,2,2,432,88,17,-16.25802782,-1.629101547,0,19,55,1,1,0,6,7.334570961,0,31,48,342,1,0,0,432,88,17,-0.586917893,0,0,37,0,34,6,25,1,3,16,4,0,0,3,0,1,0,0,1,1,1,1,0,5,53,3,3,23,4,100,2,2,0,0,53,1,0,0,0,0,2,0,0,0,0,0,0,0,52;53,NA,NA,105,0,0,2,2,0,0,1,0,0,0,0,0
2025,9,JAX,REG,LV,23,34,220,0,1,1,-4,0,0,289,90,9,-0.757149317,-0.004795103,0,42,151,3,0,0,15,12.83998019,0,23,33,220,0,0,0,289,90,9,0.289447481,0,0,32,3,37,5,9,0,2,10,4,1,0,5,0,0,0,0,1,1,0,0,0,9,80,8,1,4,5,155,3,3,0,0,68,1,0,0,1,1,0,1,0,0,0,0,0,0,68;33;48,NA,NA,149,0,0,3,3,0,0,1,0,0,0,0,0
2025,9,KC,REG,BUF,15,34,250,0,1,3,-24,0,0,493,64,10,-1.682720838,-4.38976627,1,20,79,2,0,0,5,3.734735904,0,15,29,250,0,0,0,493,64,10,7.414061344,1,0,39,0,48,3,12,0,3,10,6,0,0,1,0,0,0,0,0,0,0,0,0,3,25,6,1,5,5,158,2,2,0,0,46,1,1,0,0,1,0,0,0,0,0,0,0,0,46;19,NA,NA,65,0,0,1,1,0,0,1,0,0,0,0,0
2025,9,LA,REG,NO,24,32,281,4,0,2,-14,0,0,319,105,14,11.83874103,12.67982308,0,43,171,1,0,0,13,4.437378544,0,24,31,281,4,0,0,319,105,14,15.57174995,0,0,19,1,21,2,10,1,1,9,2,1,7,5,0,0,0,0,0,0,1,1,0,3,32,3,2,11,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,39,NA,0,39,0,4,5,1,0,0.8,0,0,0,0,0
2025,9,LAC,REG,TEN,19,29,250,2,1,6,-38,0,0,311,104,12,1.833617116,6.475198269,0,30,131,1,1,0,8,1.693855535,0,19,28,250,2,0,0,311,104,12,10.39898573,0,0,29,0,22,4,27,1,4,27,5,0,0,3,0,0,0,0,1,1,0,0,0,3,20,1,2,9,3,72,2,2,0,0,52,1,0,1,0,0,1,0,0,0,0,0,0,0,27;52,NA,NA,79,0,0,3,3,0,0,1,0,0,0,0,0
2025,9,LV,REG,JAX,29,39,284,4,1,2,-10,0,0,162,196,17,11.39639255,1.529959707,0,19,57,0,0,0,5,-2.923447342,0,29,38,284,4,0,0,162,196,17,13.24817069,0,0,55,2,28,7,13,0,1,4,2,1,0,4,0,0,0,0,0,0,0,0,0,7,55,2,0,0,6,232,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,NA,NA,24,0,0,2,3,1,0,0.666666667,0,0,0,0,0
2025,9,MIA,REG,BAL,25,40,261,0,1,2,-16,0,0,271,141,12,3.511625016,-2.951435382,0,20,87,0,1,1,4,-9.570615272,0,25,37,261,0,1,1,271,141,12,1.845194313,0,0,32,4,34,5,19,0,2,16,4,0,0,1,0,0,0,0,0,0,0,0,0,5,45,5,2,38,4,89,2,3,1,0,49,0.666666667,0,0,0,2,0,0,0,0,1,0,0,0,49;43,35,NA,92,35,0,0,0,0,0,NA,0,0,0,0,0
2025,9,MIN,REG,DET,14,25,143,2,1,5,-27,0,0,258,33,8,-7.418344617,-0.122888969,0,29,142,1,1,0,8,6.23436341,0,14,23,143,2,0,0,258,33,8,2.133573775,0,0,32,2,46,10,54,1,5,44,11,0,0,1,0,0,0,41,1,2,1,1,0,7,56,1,1,7,5,164,2,2,0,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,50;20,NA,NA,70,0,0,3,3,0,0,1,0,0,0,0,0
2025,9,NE,REG,ATL,19,29,259,2,1,6,-38,2,1,310,111,14,0.423726848,5.327563733,0,33,110,1,0,0,9,0.448533829,0,19,28,259,2,0,0,310,111,14,12.89783902,0,0,32,0,20,2,9,1,1,4,4,0,0,5,0,0,0,0,1,1,0,0,0,2,15,3,2,15,3,79,1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,NA,NA,32,0,0,3,3,0,0,1,0,0,0,0,0
2025,9,NO,REG,LA,15,25,176,1,1,1,-9,0,0,218,47,8,-0.828732179,-6.384628639,0,14,57,0,1,1,1,-11.86378524,0,15,24,176,1,0,0,218,47,8,1.36641397,0,0,34,2,54,4,24,0,2,14,4,0,0,4,0,0,0,0,0,0,0,0,0,5,33,3,1,9,1,29,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,NA,NA,39,0,0,1,1,0,0,1,0,0,0,0,0
2025,9,NYG,REG,SF,24,33,191,2,0,2,-12,0,0,217,79,7,1.710271159,3.736145608,0,21,117,1,0,0,10,7.818000182,0,24,32,191,2,0,0,217,79,7,4.409164445,0,0,34,5,47,7,26,1,2,14,3,0,0,2,0,0,0,0,0,0,1,1,0,5,23,3,0,0,7,191,1,2,1,0,22,0.5,0,1,0,0,0,0,0,0,0,1,0,0,22,45,NA,22,45,0,3,3,0,0,1,0,0,0,0,0
2025,9,PIT,REG,IND,25,35,203,1,0,3,-16,0,0,103,148,10,0.010954169,-2.647822244,0,23,38,2,0,0,5,-3.523587759,0,25,35,203,1,1,1,103,148,10,0.063397068,0,0,40,2,32,5,30,3,5,29,6,3,21,13,0,0,0,0,0,0,3,3,0,8,46,3,2,23,3,74,2,2,0,0,46,1,0,1,0,1,0,0,0,0,0,0,0,0,25;46,NA,NA,71,0,0,3,3,0,0,1,0,0,0,0,0
2025,9,SEA,REG,WAS,21,24,330,4,1,0,0,0,0,207,145,13,22.44793509,23.53871576,0,24,88,1,0,0,5,-0.923984005,0,21,24,330,4,1,0,207,145,13,22.44793509,0,0,30,2,56,5,12,1,4,20,7,1,0,3,0,0,0,0,1,1,1,1,0,5,44,4,0,0,3,58,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,NA,NA,41,0,0,5,5,0,0,1,0,0,0,0,0
2025,9,SF,REG,NYG,19,24,235,2,0,2,-14,1,1,160,112,13,13.49070095,12.02771664,0,39,159,2,0,0,10,4.972469762,0,19,23,235,2,0,0,160,112,13,17.54056456,0,0,34,1,35,3,14,0,2,12,3,0,0,4,0,0,0,0,0,0,0,0,0,6,34,4,3,34,3,92,2,2,0,0,54,1,0,0,1,0,1,0,0,0,0,0,0,0,54;33,NA,NA,87,0,0,4,4,0,0,1,0,0,0,0,0
2025,9,TEN,REG,LAC,12,21,145,0,0,4,-27,1,0,183,85,7,-1.692690689,-11.78466153,0,19,88,0,1,0,4,-6.105835949,0,12,21,145,0,0,0,183,85,7,3.402085928,0,1,41,1,29,6,40,1,6,38,11,1,24,4,1,0,0,0,2,3,0,0,0,7,60,3,3,98,4,117,2,2,0,0,49,1,0,0,1,1,0,0,0,0,0,0,0,0,49;37,NA,NA,86,0,0,2,2,0,0,1,0,0,0,0,0
2025,9,WAS,REG,SEA,16,22,153,0,1,4,-20,0,0,125,71,8,-1.329971665,4.00167065,0,36,157,2,0,0,9,0.110673514,0,16,21,153,0,0,0,125,71,8,6.083475431,0,0,26,2,34,2,5,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,8,87,2,2,15,3,75,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2,2,0,0,1,0,0,0,0,0
2025,10,ARI,REG,SEA,22,45,258,2,0,5,-52,2,2,329,119,13,-12.49219042,-11.35104658,1,23,129,1,0,0,7,-3.114616221,0,22,44,258,2,0,0,329,119,13,9.124866704,1,0,35,3,29,5,13,2,1,4,1,1,4,2,0,0,0,0,0,0,2,2,0,5,37,2,0,0,7,146,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2,2,0,0,1,0,0,0,0,0
2025,10,ATL,REG,IND,12,28,177,1,0,3,-27,1,1,288,47,10,-8.050063598,-16.34971893,1,29,140,2,0,0,10,4.04487736,0,12,25,177,1,0,0,288,47,10,2.930921953,1,0,47,1,47,9,62,4,7,59,7,1,3,5,0,0,0,0,0,0,1,1,0,3,35,2,0,0,7,155,1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,NA,NA,43,0,0,2,2,0,0,1,0,0,0,0,0
2025,10,BAL,REG,MIN,17,29,176,1,0,1,-7,0,0,119,100,9,-1.389796551,-13.49632932,1,36,152,1,1,0,12,-0.313154704,0,17,28,176,1,0,0,119,100,9,1.251985315,1,0,36,0,18,3,9,2,1,3,12,2,27,13,0,0,0,0,1,1,1,1,0,5,62,4,1,19,5,131,4,5,1,0,44,0.8,0,2,1,1,0,0,0,0,0,0,1,0,44;28;30;22,56,NA,124,56,0,1,1,0,0,1,0,0,0,0,0
2025,10,BUF,REG,MIA,28,40,306,2,1,3,-17,0,0,404,114,12,4.186331393,7.705256801,0,22,87,0,2,2,4,-9.046412741,0,28,39,306,2,0,0,404,114,12,6.713610919,0,0,31,1,23,6,16,0,0,0,2,2,1,4,0,0,0,0,0,0,0,0,0,6,67,3,1,7,4,93,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,1,1,0,0,1,0,0,0,0,0
2025,10,CAR,REG,NO,17,25,124,0,1,2,-22,0,0,162,55,6,-11.49787593,2.757819062,0,23,73,1,1,1,6,-9.473294535,0,17,23,124,0,0,0,162,55,6,-7.378216375,0,0,38,3,35,6,21,0,2,16,5,0,0,1,0,0,0,0,0,1,1,1,0,1,5,5,2,15,4,108,0,1,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,48,0,0,48,1,1,0,0,1,0,0,0,0,0
2025,10,CHI,REG,NYG,20,36,220,1,0,0,0,0,0,345,76,11,-6.061366754,-8.151408699,0,28,171,2,0,0,8,5.654591341,0,20,36,220,1,0,0,345,76,11,-6.061366754,0,0,38,1,29,7,26,1,4,25,9,0,0,5,0,0,0,0,0,0,1,1,0,3,25,2,1,13,2,46,1,1,0,0,22,1,0,1,0,0,0,0,0,0,0,0,0,0,22,NA,NA,22,0,0,3,3,0,0,1,0,0,0,0,0
2025,10,CLE,REG,NYJ,17,32,167,2,0,6,-47,0,0,200,76,8,-7.389529406,-16.41214341,0,32,158,0,0,0,11,1.62196687,0,17,32,167,2,0,0,200,76,8,2.483613988,0,0,28,3,33,10,41,0,3,12,8,1,15,5,0,0,0,0,0,0,0,0,0,10,78,6,1,15,5,126,2,2,0,0,45,1,0,1,0,1,0,0,0,0,0,0,0,0,45;29,NA,NA,74,0,0,2,2,0,0,1,0,0,0,0,0
